stock_code,description,total_revenue,total_quantity,total_orders,average_price
22419,LIPSTICK PEN RED,1673.1,3338,272,0.6032490974729242
22420,LIPSTICK PEN BABY PINK,611.3,1333,126,0.5912499999999999
22421,LIPSTICK PEN FUSCHIA,1347.1,2597,213,0.6121395348837209
22422,TOOTHPASTE TUBE PEN,776.1,1273,205,1.0353846153846153
22423,REGENCY CAKESTAND 3 TIER,170280.38999999998,13510,1949,14.012689374682257
22424,ENAMEL BREAD BIN CREAM,12066.73,849,440,15.998477272727273
22425,ENAMEL COLANDER CREAM,2331.27,457,165,5.724606060606061
22426,ENAMEL WASH BOWL CREAM,2821.46,733,205,4.920048543689321
22427,ENAMEL FLOWER JUG CREAM,12462.86,2074,498,6.577864271457086
22428,ENAMEL FIRE BUCKET CREAM,1854.76,246,114,8.209649122807019
22429,ENAMEL MEASURING JUG CREAM,5481.68,1256,373,4.85304
22430,ENAMEL WATERING CAN CREAM,3157.19,600,191,5.7803125
22431,WATERING CAN BLUE ELEPHANT,3987.0099999999998,2052,333,2.32
22432,WATERING CAN PINK BUNNY,3319.4199999999996,1704,275,2.25
22433,WATERING CAN GREEN DINOSAUR,2667.5,1394,227,2.275414847161572
22434,BALLOON PUMP WITH 10 BALLOONS,1539.21,777,123,2.1278861788617887
22435,SET OF 9 HEART SHAPED BALLOONS,3430.5,2745,265,1.4640074906367042
22436,12 COLOURED PARTY BALLOONS,1385.51,2114,162,0.7046060606060607
22437,SET OF 9 BLACK SKULL BALLOONS,2417.24,2828,226,1.0173127753303965
22438,BALLOON ART MAKE YOUR OWN FLOWERS,1034.9,1009,98,1.7488
22439,6 ROCKET BALLOONS,1251.6200000000001,1834,195,0.7737185929648241
22440,BALLOON WATER BOMB PACK OF 35,2375.04,6010,154,0.4556050955414013
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,2292.9100000000003,1047,219,2.5595475113122172
22442,GROW YOUR OWN FLOWERS SET OF 3,1209.5,292,75,6.740666666666667
22443,GROW YOUR OWN HERBS SET OF 3,1375.84,162,88,8.763409090909091
22444,GROW YOUR OWN PLANT IN A CAN,1106.62,838,57,1.7921052631578946
22445,PENCIL CASE LIFE IS BEAUTIFUL,1615.91,534,130,3.5214074074074073
22446,PIN CUSHION BABUSHKA PINK,1135.18,439,133,2.8105882352941176
22447,PIN CUSHION BABUSHKA BLUE,410.81,137,45,3.294
22448,PIN CUSHION BABUSHKA RED,656.4300000000001,201,45,3.8984444444444444
22449,SILK PURSE BABUSHKA PINK,1563.8500000000001,485,142,3.2493006993006994
22450,SILK PURSE BABUSHKA BLUE,657.76,194,58,3.517118644067797
22451,SILK PURSE BABUSHKA RED,775.8000000000001,222,51,4.146862745098039
22452,MEASURING TAPE BABUSHKA PINK,1760.3100000000002,722,144,2.323356164383562
22453,MEASURING TAPE BABUSHKA BLUE,1182.8400000000001,441,77,2.753076923076923
22454,MEASURING TAPE BABUSHKA RED,757.0200000000001,266,41,3.0623809523809524
22456,NATURAL SLATE CHALKBOARD LARGE,9391.12,1698,468,6.703496801705757
22457,NATURAL SLATE HEART CHALKBOARD,27953.260000000002,9106,1247,3.591565495207668
22458,CAST IRON HOOK GARDEN FORK,1421.83,523,23,3.5356521739130433
22459,CAST IRON HOOK GARDEN TROWEL,1018.1899999999999,386,25,3.5336
22460,EMBOSSED GLASS TEALIGHT HOLDER,3273.5,2546,211,1.5488151658767773
22461,SAVOY ART DECO CLOCK,1428.0800000000002,237,51,10.297647058823529
22464,HANGING METAL HEART LANTERN,5321.829999999999,3294,348,1.9463142857142857
22465,HANGING METAL STAR LANTERN,3124.14,2041,197,1.8781909547738693
22466,FAIRY TALE COTTAGE NIGHT LIGHT,1979.34,976,115,2.562413793103448
22466,FAIRY TALE COTTAGE NIGHTLIGHT,3626.45,2093,94,2.392736842105263
22467,GUMBALL COAT RACK,18637.27,7850,676,2.88312865497076
22468,BABUSHKA LIGHTS STRING OF 10,3619.67,515,152,8.314342105263158
22469,HEART OF WICKER SMALL,32094.6,17963,1201,1.959712879409352
22470,HEART OF WICKER LARGE,30086.31,9883,924,3.285401069518717
22471,TV DINNER TRAY AIR HOSTESS,1502.02,419,105,5.730857142857142
22472,TV DINNER TRAY DOLLY GIRL,1527.01,320,107,6.182429906542056
22473,TV DINNER TRAY VINTAGE PAISLEY,1623.04,503,112,5.063125
22474,SPACEBOY TV DINNER TRAY,1636.27,303,132,6.867651515151515
22475,SKULL DESIGN TV DINNER TRAY,1590.82,313,138,5.9325179856115104
22476,EMPIRE UNION JACK TV DINNER TRAY,2799.61,872,124,6.928709677419355
22477,WATERING CAN GARDEN MARKER,1967.8999999999999,1364,127,1.7803937007874016
22478,BIRDHOUSE GARDEN MARKER,2210.62,1537,140,1.783
22479,DAISY GARDEN MARKER,1658.57,1139,98,1.7758163265306122
22480,RED TEA TOWEL CLASSIC DESIGN,755.96,630,73,1.2952054794520549
22481,BLACK TEA TOWEL CLASSIC DESIGN,747.3,825,128,1.0768461538461538
22482,BLUE TEA TOWEL CLASSIC DESIGN,565.86,478,53,1.2656603773584905
22483,RED GINGHAM TEDDY BEAR,2299.9900000000002,769,168,3.6040476190476194
22485,SET OF 2 WOODEN MARKET CRATES,7139.3499999999995,522,206,15.02990291262136
22486,PLASMATRONIC LAMP,382.7,66,23,7.734347826086956
22487,WHITE WOOD GARDEN PLANT LADDER,7755.88,768,417,10.900983213429257
22488,NATURAL SLATE RECTANGLE CHALKBOARD,5527.48,3167,412,2.0746135265700483
22489,PACK OF 12 TRADITIONAL CRAYONS,4072.1299999999997,9719,443,0.5406053811659193
22491,PACK OF 12 COLOURED PENCILS,3173.43,3935,218,0.9127727272727273
22492,MINI PAINT SET VINTAGE,16844.22,26489,376,0.7864627659574468
22493,PAINT YOUR OWN CANVAS SET,3986.64,2461,220,1.9142342342342342
22494,EMERGENCY FIRST AID TIN,1538.52,1061,242,1.9159090909090908
22495,SET OF 2 ROUND TINS CAMEMBERT,731.12,276,97,3.6555670103092783
22496,SET OF 2 ROUND TINS DUTCH CHEESE,535.11,253,79,3.0289873417721522
22497,SET OF 2 TINS VINTAGE BATHROOM,1140.9,224,100,5.8894
22498,WOODEN REGATTA BUNTING,2116.04,333,150,6.844
22499,WOODEN UNION JACK BUNTING,12792.25,2091,407,6.789317073170732
22500,SET OF 2 TINS JARDIN DE PROVENCE,967.0500000000001,248,96,4.889270833333334
22501,PICNIC BASKET WICKER LARGE,19202.76,1592,441,14.441972789115646
22502,PICNIC BASKET WICKER 60 PIECES,39619.5,61,2,649.5
22502,PICNIC BASKET WICKER SMALL,11444.67,1808,458,7.559739696312364
22503,CABIN BAG VINTAGE PAISLEY,1561.02,81,32,22.3584375
22504,CABIN BAG VINTAGE RETROSPOT,4674.62,247,68,22.484117647058824
22505,MEMO BOARD COTTAGE DESIGN,7079.47,1456,310,5.6677884615384615
22507,MEMO BOARD RETROSPOT  DESIGN,14183.45,2958,457,6.301487964989059
22508,DOORSTOP RETROSPOT HEART,6465.88,1578,294,4.570136054421769
22509,SEWING BOX RETROSPOT DESIGN,1885.34,193,84,13.235595238095238
22510,GINGHAM BABUSHKA DOORSTOP,402.74,210,42,2.394285714285714
22511,RETROSPOT BABUSHKA DOORSTOP,495.2,251,54,2.802037037037037
22512,DOORSTOP RACING CAR DESIGN,269.71,122,37,3.3035135135135136
22513,DOORSTOP FOOTBALL DESIGN,539.9,152,67,4.666716417910448
22514,CHILDS GARDEN SPADE BLUE,704.45,302,99,2.528888888888889
22515,CHILDS GARDEN SPADE PINK,608.95,266,84,2.6092857142857144
22516,CHILDS GARDEN RAKE BLUE,494.89000000000004,206,62,2.73421875
22517,CHILDS GARDEN RAKE PINK,447.63000000000005,199,69,2.5105797101449276
22518,CHILDS GARDEN BRUSH BLUE,783.5400000000001,363,81,2.6680246913580246
22519,CHILDS GARDEN BRUSH PINK,906.7500000000001,411,88,2.600681818181818
22520,CHILDS GARDEN TROWEL BLUE,622.0999999999999,719,113,0.9045217391304348
22521,CHILDS GARDEN TROWEL PINK,525.51,609,104,0.9174285714285714
22522,CHILDS GARDEN FORK BLUE,762.39,918,127,0.8975968992248061
22523,CHILDS GARDEN FORK PINK,740.6099999999999,852,134,0.9491791044776119
22524,CHILDRENS GARDEN GLOVES BLUE,883.2,642,81,1.616829268292683
22525,CHILDRENS GARDEN GLOVES PINK,648.97,489,74,1.7722972972972972
22526,WHEELBARROW FOR CHILDREN,1669.26,121,77,14.49155844155844
22528,GARDENERS KNEELING PAD,3.36,1,1,3.36
22529,MAGIC DRAWING SLATE GO TO THE FAIR,349.03000000000003,851,70,0.46014285714285713
22530,MAGIC DRAWING SLATE DOLLY GIRL,1506.38,3604,232,0.5006410256410256
22531,MAGIC DRAWING SLATE CIRCUS PARADE,1412.41,3382,200,0.48830845771144277
22532,MAGIC DRAWING SLATE LEAP FROG,366.75,1072,73,0.4473333333333333
22533,MAGIC DRAWING SLATE BAKE A CAKE,634.31,1758,87,0.45804597701149424
22534,MAGIC DRAWING SLATE SPACEBOY,1871.12,4496,261,0.5057142857142857
22535,MAGIC DRAWING SLATE BUNNIES,649.59,1715,133,0.4844360902255639
22536,MAGIC DRAWING SLATE PURDEY,1803.95,4752,156,0.4403184713375796
22537,MAGIC DRAWING SLATE DINOSAUR,823.84,1881,170,0.49220930232558135
22538,MINI JIGSAW GO TO THE FAIR,164.42,402,40,0.55875
22539,MINI JIGSAW DOLLY GIRL,1129.32,2918,136,0.5599999999999999
22540,MINI JIGSAW CIRCUS PARADE,960.86,2519,91,0.5225
22541,MINI JIGSAW LEAP FROG,201.95,503,35,0.5651428571428572
22543,MINI JIGSAW BAKE A CAKE,530.8,1453,55,0.502
22544,MINI JIGSAW SPACEBOY,1714.9199999999998,4518,175,0.5311363636363636
22545,MINI JIGSAW BUNNIES,435.25,1141,74,0.5645945945945946
22546,MINI JIGSAW PURDEY,799.56,2102,85,0.5368235294117647
22547,MINI JIGSAW DINOSAUR,338.23,809,101,0.6317647058823529
22548,HEADS AND TAILS SPORTING FUN,2348.94,1975,209,1.4097641509433962
22549,PICTURE DOMINOES,4798.38,3188,356,1.9796408839779005
22550,HOLIDAY FUN LUDO,4194.89,1162,217,4.441428571428571
22551,PLASTERS IN TIN SPACEBOY,13582.31,8062,672,1.8643382352941176
22553,PLASTERS IN TIN SKULLS,7052.919999999999,4194,557,1.9768253968253968
22554,PLASTERS IN TIN WOODLAND ANIMALS,13288.669999999998,7779,702,1.9120786516853931
22555,PLASTERS IN TIN STRONGMAN,9822.029999999999,5998,514,1.8513193116634798
22556,PLASTERS IN TIN CIRCUS PARADE,10002.46,6077,568,1.78691637630662
22557,PLASTERS IN TIN VINTAGE PAISLEY,7762.239999999999,4712,566,1.900190972222222
22558,CLOTHES PEGS RETROSPOT PACK 24,13288.189999999999,8652,770,1.8346701164294954
22559,SEASIDE FLYING DISC,626.53,505,81,1.5980246913580247
22560,TRADITIONAL MODELLING CLAY,9572.32,8144,389,1.4223907455012854
22561,WOODEN SCHOOL COLOURING SET,9701.97,5859,431,1.7783181818181817
22562,MONSTERS STENCIL CRAFT,1763.3700000000001,1413,211,1.366824644549763
22563,HAPPY STENCIL CRAFT,3348.1800000000003,2823,281,1.3495070422535211
22564,ALPHABET STENCIL CRAFT,2599.35,2265,185,1.3587567567567567
22565,FELTCRAFT HAIRBANDS PINK AND WHITE,872.67,933,148,1.1069127516778523
22566,FELTCRAFT HAIRBAND PINK AND PURPLE,789.78,873,150,1.0496078431372549
22567,20 DOLLY PEGS RETROSPOT,3224.1,2426,219,1.5739819004524886
22568,FELTCRAFT CUSHION OWL,11906.98,3224,467,4.166361702127659
22569,FELTCRAFT CUSHION BUTTERFLY,9459.95,2567,347,4.280687679083095
22570,FELTCRAFT CUSHION RABBIT,10372.62,2841,383,4.302875647668394
22571,ROCKING HORSE RED CHRISTMAS,2116.36,2338,253,1.0814396887159532
22572,ROCKING HORSE GREEN CHRISTMAS,1244.6699999999998,1380,179,1.0617032967032967
22573,STAR WOODEN CHRISTMAS DECORATION,2423,2684,221,1.121936936936937
22574,HEART WOODEN CHRISTMAS DECORATION,2199.5899999999997,2333,222,1.113125
22575,METAL MERRY CHRISTMAS WREATH,1216.22,636,90,2.208021978021978
22576,SWALLOW WOODEN CHRISTMAS DECORATION,1414.4599999999998,1538,173,1.0933333333333333
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,4075.3599999999997,10608,538,0.4979783393501805
22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3876.5399999999995,10460,512,0.46971698113207544
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,1988.0199999999998,5167,338,0.5163896848137536
22580,ADVENT CALENDAR GINGHAM SACK,6848.1900000000005,1311,246,5.728536585365854
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,1137.28,1569,177,0.8756043956043955
22582,PACK OF 6 SWEETIE GIFT BOXES,2618.75,1049,101,3.1349514563106795
22583,PACK OF 6 HANDBAG GIFT BOXES,1567.85,572,110,3.2954054054054054
22584,PACK OF 6 PANETTONE GIFT BOXES,548.63,233,18,3.194444444444444
22584,PACK OF 6 PANNETONE GIFT BOXES,5398.33,2097,178,3.0986592178770946
22585,PACK OF 6 BIRDY GIFT TAGS,7516.64,6196,393,1.4767654320987653
22586,FELTCRAFT HAIRBAND PINK AND BLUE,773.6999999999999,855,160,1.0640993788819875
22587,FELTCRAFT HAIRBAND RED AND BLUE,830.52,918,161,1.0437037037037036
22588,CARD HOLDER GINGHAM HEART,2141.32,684,175,3.5053977272727272
22589,CARDHOLDER GINGHAM STAR,1212.82,379,79,3.6482716049382717
22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1509.41,413,86,4.486511627906976
22592,CARDHOLDER HOLLY WREATH METAL,3021.12,658,135,5.085037037037037
22593,CHRISTMAS GINGHAM STAR,2085.64,2263,198,1.12425
22594,CHRISTMAS GINGHAM TREE,1905.7699999999998,2006,196,1.1763959390862944
22595,CHRISTMAS GINGHAM HEART,605.8,649,54,1.1770370370370369
22595,GINGHAM HEART DECORATION,5114.41,6139,413,1.0084761904761905
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,4095.42,3464,261,1.2993181818181818
22597,CHRISTMAS MUSICAL ZINC HEART,67.89999999999999,58,10,1.252
22597,MUSICAL ZINC HEART DECORATION,1150.6899999999998,2729,174,0.6535955056179775
22598,CHRISTMAS MUSICAL ZINC TREE,441.09999999999997,984,94,0.661578947368421
22599,CHRISTMAS MUSICAL ZINC STAR,947.3599999999999,1929,122,0.6469918699186992
22600,CHRISTMAS RETROSPOT STAR WOOD,1543.23,1698,193,1.070969387755102
22601,CHRISTMAS RETROSPOT ANGEL WOOD,2219.83,2479,200,1.0747029702970297
22602,CHRISTMAS RETROSPOT HEART WOOD,137.59,139,27,1.3128571428571427
22602,RETROSPOT WOODEN HEART DECORATION,1886.28,2076,246,1.1022619047619047
22603,CHRISTMAS RETROSPOT TREE WOOD,1235.3799999999999,1387,171,1.078125
22604,SET OF 4 NAPKIN CHARMS CUTLERY,3039.66,1251,125,2.8548837209302325
22605,WOODEN CROQUET GARDEN SET,11276.21,782,299,16.224899999999998
22606,WOODEN SKITTLES GARDEN SET,4606.5599999999995,311,140,16.48127659574468
22607,WOODEN ROUNDERS GARDEN SET,12531.57,1327,358,10.739052924791086
22608,PENS ASSORTED FUNKY JEWELED,1114.6399999999999,5211,144,0.33034722222222224
22609,PENS ASSORTED SPACEBALL,1361.26,5838,154,0.4201290322580645
22610,PENS ASSORTED FUNNY FACE,2571.4,9572,216,0.38857142857142857
22611,VINTAGE UNION JACK SHOPPING BAG,1077.03,225,46,5.553829787234043
22613,PACK OF 20 SPACEBOY NAPKINS,1222.61,1538,145,1.0078231292517006
22614,PACK OF 12 SPACEBOY TISSUES,1019.5399999999998,3020,218,0.45190045248868776
22615,PACK OF 12 CIRCUS PARADE TISSUES,655.4699999999999,2061,101,0.49514851485148514
22616,PACK OF 12 LONDON TISSUES,7971.3,26107,511,0.44837164750957853
22617,BAKING SET SPACEBOY DESIGN,10685.65,2197,461,5.472112068965517
22618,COOKING SET RETROSPOT,671.53,69,28,10.612857142857143
22619,SET OF 6 SOLDIER SKITTLES,9880.039999999999,2476,442,4.666179775280899
22620,4 TRADITIONAL SPINNING TOPS,6782.21,4889,483,1.6602857142857141
22621,TRADITIONAL KNITTING NANCY,9993.65,6100,608,1.8828155339805825
22622,BOX OF VINTAGE ALPHABET BLOCKS,13791.91,1330,263,12.396615969581749
22623,BOX OF VINTAGE JIGSAW BLOCKS,5156.06,922,231,6.221991341991342
22624,IVORY KITCHEN SCALES,16344.710000000001,1879,709,9.46524682651622
22625,RED KITCHEN SCALES,14022.7,1613,542,9.802859778597785
22626,BLACK KITCHEN SCALES,4333.860000000001,509,196,9.179387755102042
22627,MINT KITCHEN SCALES,7470.89,846,353,9.547932011331445
22628,PICNIC BOXES SET OF 3 RETROSPOT,4581.31,957,188,5.674920634920635
22629,SPACEBOY LUNCH BOX,25719.019999999997,14249,900,2.193337016574586
22630,DOLLY GIRL LUNCH BOX,21275.44,11579,848,2.332768691588785
22631,CIRCUS PARADE LUNCH BOX,7176.17,3665,395,2.6165586034912716
22632,HAND WARMER RED POLKA DOT,213.90000000000003,114,17,1.8647058823529412
22632,HAND WARMER RED RETROSPOT,8732.630000000001,4336,373,2.229078947368421
22633,HAND WARMER UNION JACK,9998.52,4839,478,2.1976016260162603
22634,CHILDS BREAKFAST SET SPACEBOY,7053.5,751,219,10.32443438914027
22635,CHILDS BREAKFAST SET DOLLY GIRL,6342.679999999999,674,190,10.376858638743455
22636,CHILDS BREAKFAST SET CIRCUS PARADE,4975.56,591,197,8.9297461928934
22637,PIGGY BANK RETROSPOT,7111.18,2760,329,3.1144072948328265
22638,SET OF 4 NAPKIN CHARMS CROWNS,481.88,300,52,2.2776923076923077
22639,SET OF 4 NAPKIN CHARMS HEARTS,1935.1599999999999,805,148,2.7926490066225163
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,446.84,237,57,2.5242105263157892
22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,303.72999999999996,139,37,2.5927027027027028
22642,SET OF 4 NAPKIN CHARMS STARS,596.36,269,51,2.6452830188679246
22643,SET OF 4 NAPKIN CHARMS LEAVES,441.83,238,48,2.1975
22644,CERAMIC CHERRY CAKE MONEY BANK,2986.97,2214,276,2.128442028985507
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,4692.34,2342,350,2.2738418079096046
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,5684.17,4160,390,2.054529262086514
22647,CERAMIC LOVE HEART MONEY BANK,448.78,720,44,1.404090909090909
22649,STRAWBERRY FAIRY CAKE TEAPOT,4083.38,785,197,6.052686567164179
22650,CERAMIC PIRATE CHEST MONEY BANK,1320.7,851,143,1.921958041958042
22651,GENTLEMAN SHIRT REPAIR KIT,1837.4699999999998,2166,170,1.1379411764705882
22652,TRAVEL SEWING KIT,8595.57,5081,466,1.9715565031982942
22653,BUTTON BOX,3359,1866,249,1.9483333333333333
22654,DELUXE SEWING KIT,9815.65,1398,324,7.774263803680982
22655,VINTAGE RED KITCHEN CABINET,6910,53,33,135.9090909090909
22656,VINTAGE BLUE KITCHEN CABINET,3310,23,17,150.58823529411765
22659,LUNCH BOX I LOVE LONDON,20657.899999999998,11435,702,2.318882681564246
22660,DOORMAT I LOVE LONDON,2678.96,364,102,9.895098039215686
22661,CHARLOTTE BAG DOLLY GIRL DESIGN,4206.45,5184,414,0.9773923444976076
22662,LUNCH BAG DOLLY GIRL DESIGN,11059.23,6705,681,1.9346734397677794
22663,JUMBO BAG DOLLY GIRL DESIGN,7031.7,3409,449,2.5771333333333333
22664,TOY TIDY DOLLY GIRL DESIGN,1451.85,703,161,2.8740993788819877
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,5171.43,1509,354,4.0589265536723165
22666,RECIPE BOX PANTRY YELLOW DESIGN,26079.100000000002,8218,1104,3.709991007194245
22667,RECIPE BOX RETROSPOT,7892.450000000001,2827,458,3.0393763440860218
22668,PINK BABY BUNTING,6520.969999999999,2119,342,4.133859649122807
22669,RED BABY BUNTING,3431.5,1078,233,3.773004291845494
22670,FRENCH WC SIGN BLUE METAL,2516.75,1882,301,1.6347194719471947
22671,FRENCH LAUNDRY SIGN BLUE METAL,1608.6999999999998,962,144,2.1616666666666666
22672,FRENCH BATHROOM SIGN BLUE METAL,2491.4199999999996,1464,218,2.089681818181818
22673,FRENCH GARDEN SIGN BLUE METAL,1001.08,779,130,1.4923664122137406
22674,FRENCH TOILET SIGN BLUE METAL,1677.72,1334,186,1.5192592592592593
22675,FRENCH KITCHEN SIGN BLUE METAL,1525.16,1216,162,1.5576219512195122
22676,FRENCH BLUE METAL DOOR SIGN 1,1564.64,1144,197,1.6384343434343434
22677,FRENCH BLUE METAL DOOR SIGN 2,1375.32,990,186,1.7327272727272727
22678,FRENCH BLUE METAL DOOR SIGN 3,1139.06,833,159,1.6737735849056603
22679,FRENCH BLUE METAL DOOR SIGN 4,1010.53,730,151,1.727615894039735
22680,FRENCH BLUE METAL DOOR SIGN 5,1120.29,812,151,1.657124183006536
22681,FRENCH BLUE METAL DOOR SIGN 6,960.65,700,125,1.6840944881889763
22682,FRENCH BLUE METAL DOOR SIGN 7,884.25,667,112,1.5982300884955751
22683,FRENCH BLUE METAL DOOR SIGN 8,858.99,634,118,1.6522689075630252
22684,FRENCH BLUE METAL DOOR SIGN 9,713.57,521,97,1.7085858585858587
22685,FRENCH BLUE METAL DOOR SIGN 0,768.3,584,98,1.5512244897959184
22686,FRENCH BLUE METAL DOOR SIGN No,1293.38,981,157,1.8969426751592355
22687,DOORMAT CHRISTMAS VILLAGE,3354.22,590,52,11.319807692307691
22688,DOORMAT PEACE ON EARTH BLUE,3519.66,705,32,9.140625
22689,DOORMAT MERRY CHRISTMAS RED,5159.75,671,145,10.211369863013699
22690,DOORMAT HOME SWEET HOME BLUE,9903.65,1614,282,8.346431095406361
22691,DOORMAT WELCOME SUNRISE,2662.87,369,119,9.377394957983194
22692,DOORMAT WELCOME TO OUR HOME,11523.16,1520,442,9.601877828054299
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,17837.45,16172,303,1.4874917491749176
22694,WICKER STAR,4167.72,1802,404,2.550439024390244
22695,WICKER WREATH SMALL,1001.49,741,123,1.74696
22696,WICKER WREATH LARGE,1452.55,729,151,2.348717948717949
22697,GREEN REGENCY TEACUP AND SAUCER,22571.15,7209,1007,3.840984251968504
22698,PINK REGENCY TEACUP AND SAUCER,17264.16,5720,760,3.713722149410223
22699,ROSES REGENCY TEACUP AND SAUCER,28563.62,9674,1057,3.6675211267605636
22700,BLACK AND WHITE DOG BOWL,2593.33,1193,51,2.6286274509803924
22701,PINK DOG BOWL,899.29,541,113,2.592719298245614
22702,BLACK AND WHITE CAT BOWL,2684.6499999999996,1363,49,2.0377551020408164
22703,PINK CAT BOWL,583.33,360,123,1.754390243902439
22704,WRAP RED APPLES,2137.26,5203,172,0.4190697674418605
22705,WRAP GREEN PEARS,780.36,1858,76,0.42
22706,WRAP COWBOYS,837.44,2032,70,0.4188571428571428
22707,WRAP MONSTER FUN,527.94,1257,49,0.42
22708,WRAP DOLLY GIRL,1149.5,2775,99,0.41919191919191917
22709,WRAP WEDDING DAY,528.5,1325,39,0.4164102564102564
22710,WRAP I LOVE LONDON,1753.42,4451,102,0.41627450980392156
22711,WRAP CIRCUS PARADE,1181.84,2852,101,0.4192079207920792
22712,CARD DOLLY GIRL,1812.12,4411,310,0.5494533762057877
22713,CARD I LOVE LONDON,1437.36,3441,217,0.5413761467889908
22714,CARD BIRTHDAY COWBOY,1410.69,3475,224,0.5438839285714285
22715,CARD WEDDING DAY,645.64,1543,130,0.5171538461538462
22716,CARD CIRCUS PARADE,1360.91,3201,288,0.5248611111111111
22717,CARD DOG AND BALL,535.78,1229,131,0.5551908396946564
22718,CARD CAT AND TREE,707.15,1609,166,0.5783132530120482
22719,GUMBALL MONOCHROME COAT RACK,895.72,620,109,2.0745454545454547
22720,SET OF 3 CAKE TINS PANTRY DESIGN,37980.19,7457,1373,5.841398550724637
22721,SET OF 3 CAKE TINS SKETCHBOOK,4671.81,1020,297,5.396275167785235
22722,SET OF 6 SPICE TINS PANTRY DESIGN,24369.11,5949,829,4.68083135391924
22723,SET OF 6 HERB TINS SKETCHBOOK,4258.87,1163,294,4.302390572390572
22725,ALARM CLOCK BAKELIKE CHOCOLATE,8104.85,1967,425,4.793255813953488
22726,ALARM CLOCK BAKELIKE GREEN,27076.53,6398,975,4.54765784114053
22727,ALARM CLOCK BAKELIKE RED,30592.37,7786,1047,4.400559241706161
22728,ALARM CLOCK BAKELIKE PINK,20642.15,5348,780,4.5840533672172805
22729,ALARM CLOCK BAKELIKE ORANGE,9023.95,2311,441,4.522997762863534
22730,ALARM CLOCK BAKELIKE IVORY,11367.15,2862,565,4.423968253968254
22731,3D CHRISTMAS STAMPS STICKERS,1536.24,1172,143,1.5102083333333334
22732,3D VINTAGE CHRISTMAS STICKERS,2162.75,1645,188,1.5677894736842104
22733,3D TRADITIONAL CHRISTMAS STICKERS,2095.08,1583,197,1.5160696517412935
22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,10523.34,3231,418,3.51642523364486
22735,RIBBON REEL SOCKS AND MITTENS,1379.21,741,136,2.5397857142857143
22736,RIBBON REEL MAKING SNOWMEN,2280.6,1212,222,2.3876106194690263
22737,RIBBON REEL CHRISTMAS PRESENT,2628.15,1348,257,2.3461363636363637
22738,RIBBON REEL SNOWY VILLAGE,3639.17,2043,273,2.3420363636363635
